Belgium Jupiler League,England Premier League,France Ligue 1,Germany 1. Bundesliga,Italy Serie A,Netherlands Eredivisie,Portugal Liga ZON Sagres,Scotland Premier League,Spain LIGA BBVA
0.994534460059,0.984555991433,1.02663797348,1.00427592652,1.00220082515,0.976774712611,1.00426015564,0.989919283503,1.01085853627
1.00293301741,0.956495823367,1.01382134904,0.997925447945,1.00675522903,0.95390411349,0.983286169556,0.991430071992,0.977810356619
1.0014977953,0.983257816373,1.02623648255,1.01626383554,1.00602880726,0.948478307669,0.989017914971,0.981202595752,0.975032313598
0.993622179105,0.969593388397,1.02491537803,1.00129801167,1.00307684915,0.927274318494,0.970013489738,0.992079953577,0.95533874652
1.00018737765,0.981471743844,1.0161162495,0.993993337729,1.00356524443,0.95065942593,0.975748710052,1.02077887584,0.970579919321
1.004,0.96047260886,1.00443893303,0.977499730975,0.99262225702,0.964687490995,0.968953365903,1.0063703239,0.944217754749
0.999532364514,0.980301482347,1.01249491545,0.985834855075,0.999100044688,0.969784877722,0.960539081846,0.993735297658,0.93363710541
1.00023039442,0.997818556994,1.0139281236,0.974657076553,0.985283509477,0.981676435159,0.960114077766,0.999147824604,0.946813143111
